Date,workoutId,exerciseId,singleSetId,exerciseName,reps,weight,fake_user_id
2021-11-16,fqMRMU5xk0,dFycDkJyHe,tqnjDZvnRm,Dumbbell Shoulder Raise,15,3.628743275485118,fake_id_943
2021-10-20,WisVzdb6r2,wwpzETMErU,HxCMQDhcPO,Machine Shoulder Shrug,12,61.235042773811365,fake_id_957
2021-09-30,iwF2ISxevJ,6wceEWn4V1,Tw7NdHgdhB,Incline Svend Press,8,9.071858188712795,fake_id_958
2021-03-12,CfrSGg9HJX,djuvlRHUvb,Q9qM6Bvlth,Dumbbell Rear Delt Raise,15,9.071858188712795,fake_id_949
2021-09-09,gRzfi5w1vg,AF7Qq7XK2r,JVWivzNOzi,Air Squats,40,0.0,fake_id_950
2021-06-14,dAWz7xqDyo,otjt26R0oL,fmqCxH3fWC,Barbell Shoulder Press,10,30.0,fake_id_986
2021-04-20,iQ71Q25x1x,r4bOO0fDTv,z6fyElHwXm,Plank,0,0.0,fake_id_962
2021-02-08,NOPnbQveQR,uHBREgyju0,rSnJX9GRSw,Step Up,19,0.0,fake_id_950
2021-07-26,b2EyDQ4apw,BN1DjSE1Zi,58KT7Bp4ga,Romanian Deadlift,10,49.895220037920375,fake_id_995
2021-01-20,3DTBg0cOLZ,DdtF1OFcuQ,FVaaeBwvlC,Tricep Push Up,15,0.0,fake_id_959
2021-02-02,EdGJ2cTzk5,djuvlRHUvb,HI2itPFjNb,Dumbbell Rear Delt Raise,7,7.5,fake_id_959
2021-04-24,C9BUdag4rh,xPS7RzoOGm,K3Q5xO8bYr,Bent Over Barbell Row,10,25.0,fake_id_986
2021-04-21,mRG0UUaUSd,EAjKaB5zWy,aoEnE0SZZR,Dumbbell Kickbacks,9,9.071858188712795,fake_id_960
2021-02-15,D3a9K2gKGy,QFhUumXlvb,XwDEF7LRhZ,Reverse Grip Barbell Bent Over Row,12,31.75150366049478,fake_id_963
2021-05-04,gpTtlXyttL,DdtF1OFcuQ,3ABhkO0EQI,Tricep Push Up,12,0.0,fake_id_942
2021-08-17,PrF86xWjKf,dFycDkJyHe,qmCmGQS1aG,Dumbbell Shoulder Raise,6,7.937875915123695,fake_id_946
2021-04-29,RQlP5F37n6,k3yxx2a6oz,AnyfQ7D9IK,Seated Machine Calf Press,20,88.45061733994974,fake_id_993
2021-01-15,TYGFfkfkwE,BTmBzxhAmZ,s19hVlyfBc,Dumbbell Pullover,10,18.14371637742559,fake_id_956
2021-07-08,uJFam7wkGh,w5njIJMJHb,PAyeN7ioKE,Kettlebell Upright Row,12,22.67964547178199,fake_id_964
2021-06-01,8Yju6bJQf8,tTFy5YOe7N,2kF4XweSXy,Single Arm Overhead Press,15,13.607787283069193,fake_id_943
2021-11-03,rhplvk2wlK,6wceEWn4V1,0v6otBdfdo,Incline Svend Press,11,20.41168092460379,fake_id_954
2021-04-17,6z5tA4jBqF,58REE5sJU1,S88hAZQATB,Russian Twist,12,10.0,fake_id_959
2021-06-15,KxTiORtFb0,BN1DjSE1Zi,q5uVuJAMkX,Romanian Deadlift,15,61.235042773811365,fake_id_942
2021-02-17,xwyksLSwbd,9fptvki4pW,rA00LzWsv9,Barbell Hip Thrust,10,30.0,fake_id_974
2021-01-29,kg0aCnKsMx,DdtF1OFcuQ,K5fxVR6cMJ,Tricep Push Up,10,0.0,fake_id_942
2021-08-25,pVLHLBja6y,EAjKaB5zWy,JOjugEMdPb,Dumbbell Kickbacks,12,11.339822735890994,fake_id_940
2021-07-06,Y2EykhFs4f,06kzIMnTzR,ISpZXiizN7,Oblique Crunch,16,0.0,fake_id_986
2021-04-29,0JF4EzrQ5b,UQBXLgsfXN,nhRlOVGvCP,Dumbbell Shrug,12,36.28743275485118,fake_id_949
2021-06-16,3ftEbmobA3,xPS7RzoOGm,T46RZR9ZS7,Bent Over Barbell Row,10,83.91468824559335,fake_id_949
2021-03-13,dDfCtMxTDU,oDI8CKhqJi,iJX7CLCi9o,Single Arm Preacher Curl,12,6.8038936415345965,fake_id_947
2021-06-07,L9uzI0SeXB,G1mxtZtEs5,V0LZzs6hkA,Back Squat,15,79.37875915123695,fake_id_1001
2021-09-11,GAAskeEVLC,qfkBJ4A5eQ,0f3sSGk4bo,Dead Bug,16,0.0,fake_id_970
2021-06-21,Py5MrnFPtt,06kzIMnTzR,b4WDID3NpC,Oblique Crunch,9,0.0,fake_id_992
2021-05-11,vQwCEhKqKE,7wof3tzAVY,DgYzzDK2o0,Smith Machine Stiff-Legged Deadlift,10,24.947610018960187,fake_id_941
2021-09-24,de02XPwxyR,djuvlRHUvb,PDvdYsVdAn,Dumbbell Rear Delt Raise,8,5.669911367945497,fake_id_945
2021-01-12,hVCBevCk3m,BN1DjSE1Zi,rx8ysw3Gdw,Romanian Deadlift,12,64.0,fake_id_974
2021-06-02,EDLafOsEqo,58REE5sJU1,AjJJnkwN7r,Russian Twist,22,15.87575183024739,fake_id_993
2021-01-11,LZc8SHVGcA,AF7Qq7XK2r,dQUjhCV3e5,Air Squats,9,0.0,fake_id_955
2021-02-20,bGPeYvQ87G,58REE5sJU1,AqU1nztaWH,Russian Twist,22,11.339822735890994,fake_id_993
2021-09-02,AGvrT5o8Pq,qfkBJ4A5eQ,QQDwN2V059,Dead Bug,10,0.0,fake_id_941
2021-01-20,3HBF6vvKfK,AkKyo5MAvA,XrRCSH2zLY,Kettlebell Front Squat,15,13.607787283069193,fake_id_987
2021-05-17,lBRIpIYaMN,6wga8VycHO,pZX291ImHu,Clean Deadlift,12,115.66619190608813,fake_id_957
2021-05-17,AzC1HZ7XGv,G1mxtZtEs5,3oNlHPAZtg,Back Squat,3,122.47008554762273,fake_id_1001
2021-08-07,LHghpHPBth,9q2Cdgm0FM,Nalwy9AGye,Machine Leg Press,12,49.895220037920375,fake_id_955
2021-04-28,k64HKzNOP2,dFycDkJyHe,a7Yyp5CSkS,Dumbbell Shoulder Raise,10,6.8038936415345965,fake_id_941
2021-04-14,1FsYD9bdNk,243X43p1XP,o0s9r0NeJM,Seated Leg Curl,8,68.03893641534596,fake_id_1001
2021-04-17,4ZG4q0Swst,zJlvUiMLou,OvOgw22DvV,Barbell Incline Bench Press,4,60.0,fake_id_978
2021-08-26,4XemP4YYB5,9q2Cdgm0FM,30GFJJnAYw,Machine Leg Press,8,72.57486550970236,fake_id_979
2021-08-07,R4Hek25S52,djuvlRHUvb,leVSSPmcyk,Dumbbell Rear Delt Raise,13,4.535929094356398,fake_id_991
2021-07-17,wkDSo0NcYZ,EAjKaB5zWy,qeaQb8oex2,Dumbbell Kickbacks,15,6.8038936415345965,fake_id_970
2021-02-08,0aIztjs6RZ,otjt26R0oL,pInL9kpSl9,Barbell Shoulder Press,20,20.41168092460379,fake_id_947
2021-09-18,9A4k3S9ElP,UQBXLgsfXN,KvMCFdOXcR,Dumbbell Shrug,12,43.091326396385774,fake_id_949
2021-04-22,QTVuSP25HX,dFycDkJyHe,z7Qs5rfvaa,Dumbbell Shoulder Raise,8,2.267964547178199,fake_id_997
2021-02-08,pj7cN4Pncz,UThEK7cf4f,jEF00WIWyh,Machine Fly,6,90.71858188712795,fake_id_948
2021-02-04,nI44VtwLVY,HpJxPvuCBP,rOiadQPh6C,Dumbbell Clean,12,7.937875915123695,fake_id_950
2021-05-09,58132iV7Sl,3GvUTFN8up,7qLCFWUEkz,Calf Raise,60,0.0,fake_id_962
2021-11-05,SC1soBSW4k,4IMiKZHvCG,FjRXfLmTCM,Shotgun Row,15,9.071858188712795,fake_id_938
2021-01-07,LkmZCV84lc,oCzmU1KcYe,m7VxoVWvRC,Cable Shoulder Internal Rotation,12,15.87575183024739,fake_id_949
2021-01-20,tzzoYQNnxq,9fptvki4pW,HJdvT5dWDi,Barbell Hip Thrust,15,15.87575183024739,fake_id_940
2021-02-28,qhhWFiriX8,G1mxtZtEs5,4ec9IKFpwp,Back Squat,4,149.68566011376112,fake_id_957
2021-08-10,8HonNuEQXl,N6zu9IJNBz,ADtoYI3j7T,Leg Raise,16,0.0,fake_id_973
2021-06-09,DVDDhSh4rO,wNImc4b4MY,LH5ME2jFqt,Leg Curl,15,45.35929094356398,fake_id_942
2021-08-17,3212vPR1Ar,pM3aRwuufC,7BO3lJTz0k,Stability Ball Hyperextension,8,0.0,fake_id_941
2021-05-12,1BfA41D5UB,wNImc4b4MY,FVmu6211lY,Leg Curl,12,53.52396331340549,fake_id_949
2021-04-04,7kET0lHRHF,djuvlRHUvb,fMvLxcn6CU,Dumbbell Rear Delt Raise,15,10.205840462301895,fake_id_950
2021-04-24,dqSKCRhEQk,G1mxtZtEs5,4zGIPn3BuG,Back Squat,8,24.947610018960187,fake_id_975
2021-05-21,H0T6uknCwI,58REE5sJU1,F8mFHZN16h,Russian Twist,15,5.0,fake_id_986
2021-03-25,X3XsEZkyMp,9fptvki4pW,GX0fgpSxZg,Barbell Hip Thrust,10,40.82336184920758,fake_id_942
2021-07-10,8mffKUfEkt,06kzIMnTzR,pwDCbXHvo2,Oblique Crunch,30,0.0,fake_id_942
2021-02-18,2kNCnXVCAH,dOrcZrFXST,Ap2fuD7C0C,Handle Band Pec Fly,8,0.0,fake_id_967
2021-06-08,ZmimnGzY5u,AF7Qq7XK2r,KcdKn4xrmZ,Air Squats,6,0.0,fake_id_1004
2021-05-10,texkuiqzcS,zJlvUiMLou,2ZBj52voGT,Barbell Incline Bench Press,8,70.30690096252415,fake_id_976
2021-11-26,I21bUAimtQ,G1mxtZtEs5,LfSD7t8RoR,Back Squat,8,49.895220037920375,fake_id_958
2021-05-25,AN5wPQlIbn,r4bOO0fDTv,1DM8MeB92V,Plank,0,0.0,fake_id_960
2021-01-09,XEQfonNeCo,5hsZsuO5vt,vRMTYWK78e,Single Leg Hip Thrust,8,0.0,fake_id_1000
2021-04-29,0JF4EzrQ5b,3GvUTFN8up,u5t9BaC6gX,Calf Raise,6,20.41168092460379,fake_id_949
2021-05-15,xU436bnger,AF7Qq7XK2r,tIYtEByWsJ,Air Squats,8,0.0,fake_id_977
2021-04-20,iQ71Q25x1x,r4bOO0fDTv,ba0DK5GFjC,Plank,0,0.0,fake_id_962
2021-07-29,xXhWlfQJ7x,aIzmfLklht,MUZj3AlZ8I,Dumbbell Step Up,12,9.071858188712795,fake_id_943
2021-08-20,f4bvlgVHKl,aIzmfLklht,KZnlodciWw,Dumbbell Step Up,10,9.071858188712795,fake_id_983
2021-07-07,0DI3JNteR3,DdtF1OFcuQ,GiCNpHQxgr,Tricep Push Up,26,0.0,fake_id_950
2021-09-16,dbvfTmeygQ,QUvE80fdlJ,1hxYEGZgvA,Tricep Kickback,10,6.8038936415345965,fake_id_937
2021-07-20,syPNdDO9wM,ACSgVaipTW,4M47ggEWrG,Dumbbell Squeeze Press,16,9.071858188712795,fake_id_980
2021-01-16,mmRa77FPC2,G1mxtZtEs5,NOTd8Sllm1,Back Squat,15,102.05840462301894,fake_id_993
2021-07-16,VWUQnwIYgY,r4bOO0fDTv,DADH9EBjKB,Plank,0,0.0,fake_id_945
2021-07-17,ba2JkHWKdh,9ykyHFs36M,yROq8jlOgO,Clean,7,36.28743275485118,fake_id_991
2021-03-09,7GRvuJLAqb,otjt26R0oL,xDEjZFogBo,Barbell Shoulder Press,8,20.41168092460379,fake_id_963
2021-04-14,OL4FOoC5Fy,dFycDkJyHe,TnhvaPeT4F,Dumbbell Shoulder Raise,8,11.339822735890994,fake_id_942
2021-05-27,3A1z0s6VlB,k3yxx2a6oz,G1mGuhk7qp,Seated Machine Calf Press,12,83.91468824559335,fake_id_993
2021-02-23,xaL4Pv4IA2,58REE5sJU1,92lTEohB1q,Russian Twist,22,11.339822735890994,fake_id_993
2021-08-04,qhoRHddIqf,wNarovWdLy,PGfA5FMODo,Cable Crunch,12,31.75150366049478,fake_id_995
2021-01-27,iOffGURO8J,qfkBJ4A5eQ,fd6AwE9QMg,Dead Bug,8,0.0,fake_id_942
2021-07-24,Ghk2OgbReZ,zJlvUiMLou,qMGfofEAvQ,Barbell Incline Bench Press,12,40.0,fake_id_986
2021-06-29,aCHaV3hlNI,DhkjvJNsNR,shR0jKKWYc,Sit Up,18,0.0,fake_id_994
2021-02-08,zQl9KwEEfe,UThEK7cf4f,6XrVsXxDOO,Machine Fly,13,57.833095953044065,fake_id_964
2021-01-06,rEvDuP6Hvf,k3yxx2a6oz,VSmzMKRXOm,Seated Machine Calf Press,10,38.55539730202938,fake_id_938
2021-07-03,dDHLuslJIH,xPS7RzoOGm,ARAmWl1Hne,Bent Over Barbell Row,10,38.55539730202938,fake_id_991
2021-02-21,0wP4RGFXOF,58REE5sJU1,WhV98c2wHt,Russian Twist,15,9.071858188712795,fake_id_941
2021-06-30,5pnGj5E719,N6zu9IJNBz,4bHdRhlvmB,Leg Raise,27,0.0,fake_id_950
2021-09-27,saLFc1KrQU,zJlvUiMLou,6hCnB2JrQc,Barbell Incline Bench Press,12,43.091326396385774,fake_id_984
2021-08-21,lkzQ7ydJCf,DhkjvJNsNR,VwXjsqdhYF,Sit Up,17,0.0,fake_id_942
2021-01-26,PNRO5en8uP,k3yxx2a6oz,RHAhsn9OTe,Seated Machine Calf Press,12,52.16318458509857,fake_id_949
2021-08-25,xxVdrg6rRn,dFycDkJyHe,4ceEjti7um,Dumbbell Shoulder Raise,12,5.669911367945497,fake_id_941
2021-06-21,OebsSVILTc,dFycDkJyHe,Xp2hcEQVsX,Dumbbell Shoulder Raise,6,5.0,fake_id_966
2021-02-04,nI44VtwLVY,06kzIMnTzR,KfZI6rVyg8,Oblique Crunch,13,0.0,fake_id_950
2021-04-19,coQf5vwiWF,N6zu9IJNBz,qwfmXdHL8C,Leg Raise,21,0.0,fake_id_967
2021-01-14,ma0QUGDiGG,3GvUTFN8up,1mfFOmGnE7,Calf Raise,25,0.0,fake_id_949
2021-03-28,OurCuYFq58,otjt26R0oL,waBBnXZkKx,Barbell Shoulder Press,6,61.235042773811365,fake_id_957
2021-08-23,qlT42Sojnc,9q2Cdgm0FM,uMd0RRADpE,Machine Leg Press,10,43.091326396385774,fake_id_958
2021-06-12,eLtdz2kpQZ,3GvUTFN8up,cHN3yrkIG7,Calf Raise,12,102.05840462301894,fake_id_993
2021-08-07,M43HKHjkFC,HggeHLeipS,u6Pn2vBuPT,Cable Double Bicep Curl,12,20.41168092460379,fake_id_949
2021-05-04,Oe6csKaFtA,y2Gg0PEzd8,2QexAAIekT,Preacher Curl,11,31.75150366049478,fake_id_993
2021-06-12,btF58NAxaG,qfkBJ4A5eQ,7XSZPDBqSb,Dead Bug,10,0.0,fake_id_944
2021-02-26,66CnBA2bdT,9fptvki4pW,2NNRniHFoR,Barbell Hip Thrust,10,40.82336184920758,fake_id_941
2021-05-19,B4aikAnu0P,pM3aRwuufC,cW7YSumhbO,Stability Ball Hyperextension,9,0.0,fake_id_969
2021-04-01,x5Nx8hzc1Z,DdtF1OFcuQ,BMGDjzc5XL,Tricep Push Up,10,0.0,fake_id_955
2021-10-19,YZL9t3Ne6m,C4tOdXyE0R,HJRFdAsbXv,Cable Hip Abduction,8,3.4019468207672983,fake_id_945
2021-05-21,Vs7hSV7KWF,omtypRFVyt,sIgnyPLlnS,Power Clean,7,52.16318458509857,fake_id_942
2021-03-22,F2pKwhI907,58REE5sJU1,mZF8pWaqJR,Russian Twist,15,2.267964547178199,fake_id_937
2021-11-15,1UK5EV2TbT,tTFy5YOe7N,3qyuS6WIRd,Single Arm Overhead Press,14,10.205840462301895,fake_id_950
2021-01-14,Xs7yuDDDQy,DdtF1OFcuQ,wmDmhlv4n6,Tricep Push Up,23,0.0,fake_id_937
2021-06-03,6KkDVlWdqI,erjFOF21dc,4Ta6feCZc1,Reverse Barbell Curl,10,31.75150366049478,fake_id_937
2021-02-28,igWziLag3v,QFhUumXlvb,f7wZP4lGzh,Reverse Grip Barbell Bent Over Row,12,20.41168092460379,fake_id_947
2021-08-15,hKnZPgj9QC,UQBXLgsfXN,avdLxTrEVK,Dumbbell Shrug,12,22.67964547178199,fake_id_979
2021-04-02,mWme8SXG64,HggeHLeipS,jtkkghDuuN,Cable Double Bicep Curl,12,11.339822735890994,fake_id_949
2021-04-24,ElIncJu5r9,HpJxPvuCBP,4qE2drUC67,Dumbbell Clean,7,11.339822735890994,fake_id_942
2021-02-23,WAh2whZLz3,olwH9a4pKv,PKN2VUI745,Knee Raise,25,18.14371637742559,fake_id_949
2021-10-19,8a1wEAOwFw,zJlvUiMLou,IUl7FxEUFB,Barbell Incline Bench Press,8,49.895220037920375,fake_id_983
2021-01-24,2QoRM9sejL,DhkjvJNsNR,dEh79xXLF1,Sit Up,18,0.0,fake_id_1000
2021-06-17,UMJEqCNl6f,N6zu9IJNBz,jlrumkMFZZ,Leg Raise,9,0.0,fake_id_980
2021-03-26,JA6fZdpmzV,N6zu9IJNBz,sK10Oa8VGf,Leg Raise,14,0.0,fake_id_947
2021-02-17,uw3Kmyu3yC,otjt26R0oL,IiA2UFFgOp,Barbell Shoulder Press,5,43.091326396385774,fake_id_941
2021-05-14,zr6uu2vGEd,243X43p1XP,qJHdPTHar7,Seated Leg Curl,12,34.01946820767298,fake_id_980
2021-01-24,2QoRM9sejL,DdtF1OFcuQ,v4UvNKu7Nj,Tricep Push Up,9,0.0,fake_id_1000
2021-08-10,zhRrFtDlLq,DhkjvJNsNR,eS85Hw7wt3,Sit Up,13,0.0,fake_id_938
2021-03-16,7CkwwTmL25,xPS7RzoOGm,GJo7iLgoa6,Bent Over Barbell Row,12,40.82336184920758,fake_id_963
2021-07-17,niLMazZFk6,xPS7RzoOGm,iSeGlBenmc,Bent Over Barbell Row,4,54.0,fake_id_951
2021-02-11,BXhtE30DPw,3GvUTFN8up,UysBy1WjbY,Calf Raise,6,0.0,fake_id_949
2021-11-27,WdsPhvXQEl,58REE5sJU1,xmBr5tbgYa,Russian Twist,15,4.535929094356398,fake_id_947
2021-09-11,8bZDanYiJZ,dFycDkJyHe,gBLLEJcG9R,Dumbbell Shoulder Raise,12,5.669911367945497,fake_id_960
2021-08-31,euOdFetSSG,guHWefrd4A,NjHsZMxk96,Torture Twist,11,36.28743275485118,fake_id_958
2021-03-08,AgyXh9LrGl,xPS7RzoOGm,f2l2V0fsQD,Bent Over Barbell Row,10,40.0,fake_id_978
2021-01-23,UEXuN6ZTHP,r4bOO0fDTv,gCb7Rh59Hc,Plank,0,0.0,fake_id_939
2021-05-08,vur1P841fv,nNMm3ywt6H,DpLICQUtit,Pike Push Up,9,0.0,fake_id_996
2021-10-23,fLFenMAmQo,HpJxPvuCBP,ta9PL1avMP,Dumbbell Clean,9,9.071858188712795,fake_id_958
2021-03-01,r8B4yxMmny,DhkjvJNsNR,XQ0OXXBqYW,Sit Up,25,11.339822735890994,fake_id_949
2021-03-16,NAwCsYXbTh,Gx6Z2fevPD,yZbChvSCdU,Incline Dumbbell Row,13,18.14371637742559,fake_id_941
2021-05-11,BkIAmx5jC5,oDI8CKhqJi,YLUspocpW8,Single Arm Preacher Curl,9,6.8038936415345965,fake_id_938
2021-05-26,jD8WdLGToJ,UQBXLgsfXN,aqD2gAFmrK,Dumbbell Shrug,12,34.01946820767298,fake_id_993
2021-11-12,D8XM1i8K1H,gALxFFZcI4,lkNWRTFLMc,Dumbbell Decline Bench Press,10,13.607787283069193,fake_id_943
2021-10-24,1XnIhBCXEQ,G1mxtZtEs5,OvEOusvDxd,Back Squat,12,34.01946820767298,fake_id_945
2021-09-09,ymibA7siNH,BTmBzxhAmZ,9HxiGlzZOr,Dumbbell Pullover,10,12.5,fake_id_944
2021-03-20,cnxFHepYLS,1mSqEHZVVv,AfB5mAGcAO,Machine Reverse Fly,10,38.55539730202938,fake_id_964
2021-03-23,vddjejGgo7,06kzIMnTzR,iw2YMpaoU4,Oblique Crunch,9,0.0,fake_id_952
2021-10-04,tllloRKPAh,ACSgVaipTW,dh4vBhu426,Dumbbell Squeeze Press,11,11.339822735890994,fake_id_972
2021-07-24,XfRaEyBYxc,mIMgSxPI0T,LKMivpDLSF,Toes to Bar,5,0.0,fake_id_956
2021-09-08,mhvaSjfhwX,G1mxtZtEs5,1nQvraDB2w,Back Squat,5,83.91468824559335,fake_id_947
2021-04-25,HAqrLwIFpq,zJlvUiMLou,CMUK4y3TPY,Barbell Incline Bench Press,8,43.091326396385774,fake_id_992
2021-01-24,2QoRM9sejL,nNMm3ywt6H,5FUy0ZDskA,Pike Push Up,9,0.0,fake_id_1000
2021-10-14,J4A1e6xj1K,QFhUumXlvb,RiwuspKEjw,Reverse Grip Barbell Bent Over Row,10,83.91468824559335,fake_id_957
2021-11-28,oE1BKdgZc4,9q2Cdgm0FM,kdNWylFacy,Machine Leg Press,10,135.0,fake_id_978
2021-02-01,g4GcuGm7X6,AF7Qq7XK2r,x5fzXOOxfd,Air Squats,17,0.0,fake_id_952
2021-10-27,sh6dRwZ19H,163u4e1Em9,AjrquyTlsf,Hammerstrength Shrug,15,52.16318458509857,fake_id_937
2021-03-26,DJIxa4qMaC,1mSqEHZVVv,JPP6DME4zW,Machine Reverse Fly,10,40.82336184920758,fake_id_993
2021-01-04,MWIZqen6QZ,6wceEWn4V1,PHPRl5heq7,Incline Svend Press,15,20.41168092460379,fake_id_949
2021-06-18,pwnr8vLdk4,G1mxtZtEs5,pDn4a8MZNS,Back Squat,11,70.30690096252415,fake_id_947
2021-11-18,X5eVIv2QV9,r4bOO0fDTv,ft4kcF2GbW,Plank,0,0.0,fake_id_955
2021-04-21,fAw4x4pU3e,uHBREgyju0,g2T0vWZ6sL,Step Up,8,0.0,fake_id_951
2021-01-21,iHSJClRfDE,EAjKaB5zWy,DecBfsCTCu,Dumbbell Kickbacks,12,4.535929094356398,fake_id_938
2021-02-11,BXhtE30DPw,3GvUTFN8up,3Ii5WRhQq2,Calf Raise,6,0.0,fake_id_949
2021-09-15,dpZEhgW7c0,WoEeZr6Uwx,cT4JnfyeOh,Single Arm Lat Pulldown,10,25.0,fake_id_986
2021-01-13,BtMygEMNR9,Yw1aA3soIp,HJ55UaZKpZ,Dumbbell Sumo Squat,16,11.339822735890994,fake_id_940
2021-04-30,DFL0R4LCQq,58REE5sJU1,m73UEmGv30,Russian Twist,15,0.0,fake_id_947
2021-01-27,PDAQpVMYjc,EAjKaB5zWy,FdexLA5h8J,Dumbbell Kickbacks,14,10.205840462301895,fake_id_950
2021-09-26,WKvFrhxBQ1,w5njIJMJHb,NEMthx7vDm,Kettlebell Upright Row,12,15.87575183024739,fake_id_962
2021-01-16,vpy5Vrljoh,N6zu9IJNBz,9w0oE4nd6w,Leg Raise,25,2.267964547178199,fake_id_949
2021-01-13,JXvyAZX6Jp,k4ivWt2zuv,jyeahg5agN,Barbell Glute Bridge,12,40.82336184920758,fake_id_942
2021-01-26,U7BCxlSjIb,fxXbcxfkLt,6S9dSPwiGk,Exercise Ball Crunch,35,0.0,fake_id_937
2021-05-10,bmVcMfXGod,C4tOdXyE0R,gPOr8xEF7G,Cable Hip Abduction,16,1.1339822735890994,fake_id_940
2021-10-08,zKGOWtzH6k,DhkjvJNsNR,kIn0iqDIrV,Sit Up,9,0.0,fake_id_960
2021-04-06,6thKB52oHB,7wof3tzAVY,Q78700ds7n,Smith Machine Stiff-Legged Deadlift,11,70.30690096252415,fake_id_957
2021-04-22,2FE1yo44AA,3GvUTFN8up,ru1HfDZBbF,Calf Raise,6,20.41168092460379,fake_id_949
2021-04-22,2FE1yo44AA,3GvUTFN8up,XTatQDvSrL,Calf Raise,6,20.41168092460379,fake_id_949
2021-06-29,ebp1FogWKD,dFycDkJyHe,ZhukVCW8V1,Dumbbell Shoulder Raise,5,7.937875915123695,fake_id_946
2021-03-18,7ImAs4Q4JO,3GvUTFN8up,NJv1ZiyoQ6,Calf Raise,6,0.0,fake_id_949
2021-04-20,ExiK8I6yBh,DdtF1OFcuQ,3jwL2pIgrR,Tricep Push Up,9,0.0,fake_id_941
2021-08-26,4XemP4YYB5,9q2Cdgm0FM,41MDoPNCUC,Machine Leg Press,8,81.64672369841516,fake_id_979
2021-07-04,I9GJ6cwwgG,G1mxtZtEs5,Pst92CEMPI,Back Squat,5,97.52247552866254,fake_id_947
2021-03-04,npQ8HHnFJb,BN1DjSE1Zi,oTImXSk9jd,Romanian Deadlift,11,83.91468824559335,fake_id_993
2021-08-06,OMfrmgo7AG,gALxFFZcI4,nWIX13mfsu,Dumbbell Decline Bench Press,11,11.339822735890994,fake_id_998
2021-04-20,YGrhu33Eci,9ykyHFs36M,MuonhUuhNA,Clean,7,39.0,fake_id_951
2021-03-25,udWuef97HM,KVt5QRq9Hx,NXiJFakTAK,Side Laterals to Front Raise,8,5.0,fake_id_959
2021-06-15,ERHjRdXf7X,9VAkz3bNl4,fN9G9TOsRf,Decline Push Up,17,0.0,fake_id_951
2021-01-11,amcZHsG9kh,EAjKaB5zWy,cQtsgU1viw,Dumbbell Kickbacks,10,9.071858188712795,fake_id_940
2021-03-20,fM8qxX43gq,s5tzCNPRXw,HC9yRKVz1o,Lunge Jump,15,0.0,fake_id_1000
2021-04-28,ESJjj9aIn1,UQBXLgsfXN,HVOy732lvE,Dumbbell Shrug,8,18.14371637742559,fake_id_962
2021-02-16,AzahZdBQTi,N6zu9IJNBz,AiYP29yR3O,Leg Raise,19,0.0,fake_id_967
2021-06-13,yAciAfUWfV,nNMm3ywt6H,e3GGSrX7Zl,Pike Push Up,10,0.0,fake_id_942
2021-09-10,D7VYYHjtfS,dFycDkJyHe,sBr374cVRG,Dumbbell Shoulder Raise,4,6.8038936415345965,fake_id_958
2021-09-08,l2V700YEOp,djuvlRHUvb,mfKvcUZ5cY,Dumbbell Rear Delt Raise,3,2.5,fake_id_966
2021-10-06,Er7VgVgbYe,xPS7RzoOGm,fZp5PIKuIk,Bent Over Barbell Row,8,61.235042773811365,fake_id_979
2021-05-05,Q1vrh6uoyd,djuvlRHUvb,1wHRKMVgYb,Dumbbell Rear Delt Raise,8,3.4019468207672983,fake_id_997
2021-03-11,qBF6test28,dFycDkJyHe,frMkpCQzSY,Dumbbell Shoulder Raise,12,6.8038936415345965,fake_id_992
2021-01-23,UEXuN6ZTHP,AkKyo5MAvA,8Y0uqt8YAB,Kettlebell Front Squat,9,9.071858188712795,fake_id_939
2021-03-15,yOK3o3oOL8,BN1DjSE1Zi,wwxsloBnbx,Romanian Deadlift,12,43.091326396385774,fake_id_942
2021-07-16,o0F5aWEKsP,xPS7RzoOGm,ltn4axHtZm,Bent Over Barbell Row,12,61.235042773811365,fake_id_954
2021-07-15,P4nXlakyGO,58REE5sJU1,MqQNJrBstb,Russian Twist,8,10.205840462301895,fake_id_998
2021-10-23,vclr36oZqr,BN1DjSE1Zi,soSZkVb9qb,Romanian Deadlift,10,52.16318458509857,fake_id_991
2021-04-05,MlgFbvJJlB,AF7Qq7XK2r,Y3hRhVVwx9,Air Squats,10,0.0,fake_id_983
2021-07-19,SeL8o03tbs,dFycDkJyHe,THVhXWfY2t,Dumbbell Shoulder Raise,5,5.669911367945497,fake_id_998
2021-08-30,TaWdidYLrC,r4bOO0fDTv,XPazwSrdtK,Plank,0,0.0,fake_id_961
2021-06-07,RU4RlViosB,DhkjvJNsNR,EW21waJKRc,Sit Up,11,0.0,fake_id_944
2021-02-16,P9ASPIvtOn,djuvlRHUvb,QqgamfYuiS,Dumbbell Rear Delt Raise,12,4.535929094356398,fake_id_965
2021-09-21,5OY5k9tiqx,243X43p1XP,YtlqUXAXpU,Seated Leg Curl,15,38.55539730202938,fake_id_953
2021-10-13,kfGDphskru,wNImc4b4MY,E8Xpii1eJq,Leg Curl,12,18.14371637742559,fake_id_955
2021-08-30,JMnJGs6cfG,Yw1aA3soIp,go2v1N69BR,Dumbbell Sumo Squat,12,27.215574566138386,fake_id_957
